,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
1439,240,105000,1,3,246,75,38,285,330,0,0,0,0,251.73,10,7,420,0,1,0,0,1,0,1,0,0,1,0,0,440.1903262505576
1440,241,55000,1,3,246,75,44,220,270,0,0,0,0,304.38,17,7,420,1,0,0,0,1,0,1,0,1,0,0,0,438.9032835316526
1441,242,105000,1,6,246,75,94,285,330,0,0,0,0,367.9,14,7,420,1,0,0,0,1,0,1,0,1,0,0,0,335.63098506531855
1442,243,95000,1,6,246,75,94,285,330,0,0,0,0,369.86,18,7,420,1,0,0,0,1,0,1,0,0,1,0,0,334.7413554356889
1443,244,100000,1,3,246,75,84,270,320,0,0,0,0,438.77,15,7,330,0,1,0,0,1,0,1,0,0,1,0,0,414.1358621847539
1444,245,90000,1,6,246,75,134,165,210,0,0,0,0,446.23,0,7,360,0,1,0,0,1,0,1,0,0,1,0,0,315.6167623795186
1445,246,70000,1,5,246,75,113,165,210,0,0,0,0,378.76,2,7,300,1,0,0,0,1,0,0,1,1,0,0,0,300.8379717077317
1446,247,100000,1,2,246,75,84,320,370,0,0,0,0,462.39,22,7,260,0,1,0,0,1,0,0,1,0,1,0,0,414.1358621847539
1447,248,60000,1,3,246,75,64,120,170,0,0,0,0,421.35,19,7,300,0,1,0,0,1,0,1,0,1,0,0,0,415.25068869209446
1448,249,100000,1,4,246,75,134,210,260,0,0,0,1,463.04,23,7,280,1,0,0,0,1,0,0,1,1,0,0,0,298.4571690914102
1449,250,45000,1,3,246,75,94,120,170,0,0,0,0,473.06,18,7,270,1,0,0,0,1,0,1,0,0,1,0,0,315.5798381456566
1450,251,70000,1,6,246,75,124,410,460,0,0,0,0,544.23,22,7,300,1,0,0,0,1,0,1,0,0,1,0,0,315.76481116000645
1451,252,45000,1,3,246,75,134,120,170,0,0,0,0,527.8,19,7,240,0,1,0,0,1,0,0,1,0,1,0,0,297.5675394617806
1452,253,95000,1,6,246,75,124,120,170,0,0,0,0,374.88,2,7,300,0,1,0,0,1,0,1,0,0,1,0,0,315.6167623795186
1453,254,65000,1,5,246,75,134,120,170,0,0,0,0,365.0,0,7,300,1,0,0,0,1,0,1,0,1,0,0,0,298.58510235486233
1454,255,90000,1,6,246,75,124,120,170,0,0,0,0,440.65,3,7,300,0,1,0,0,1,0,1,0,0,1,0,0,315.6167623795186
1455,256,90000,1,6,246,75,124,120,170,0,0,0,0,509.4,3,7,300,0,1,0,0,1,0,0,1,0,1,0,0,315.6167623795186
1456,257,90000,1,4,246,75,134,120,170,0,0,0,0,578.28,8,7,280,0,1,0,0,1,0,0,1,0,1,0,0,297.5675394617806
1457,258,90000,1,6,246,75,124,120,170,0,0,0,0,598.07,3,7,300,0,1,0,0,1,0,1,0,0,1,0,0,315.6167623795186
1458,259,90000,1,5,246,75,124,120,170,0,0,0,0,541.94,28,7,250,1,0,0,0,1,0,0,1,0,1,0,0,298.58510235486233
1459,260,90000,1,6,246,75,134,120,170,0,0,0,0,537.82,9,7,300,0,1,0,0,1,0,0,1,0,1,0,0,315.6167623795186
1460,261,70000,1,5,246,75,94,90,140,0,0,0,0,419.44,13,7,350,0,1,0,0,1,0,1,0,1,0,0,0,317.7096954110327
1461,262,60000,1,5,246,75,134,90,140,0,0,0,0,467.74,27,7,300,1,0,0,0,1,0,0,1,0,1,0,0,298.58510235486233
1462,263,65000,1,5,246,75,134,90,140,0,0,0,0,465.28,30,7,300,0,1,0,0,1,0,1,0,0,1,0,0,298.58510235486233
1463,264,80000,1,4,246,75,134,90,140,0,0,0,0,496.23,28,7,280,0,1,0,0,1,0,0,1,0,1,0,0,297.5675394617806
1464,265,55000,1,3,246,75,134,90,140,0,0,0,0,578.36,35,7,240,0,1,0,0,1,0,0,1,1,0,0,0,297.5675394617806
1465,266,80000,1,4,246,75,134,90,140,0,0,0,0,578.02,21,7,280,0,1,0,0,1,0,1,0,0,0,0,1,297.5675394617806
1466,267,80000,1,6,246,75,134,90,140,0,0,0,0,548.89,15,7,300,1,0,0,0,1,0,1,0,1,0,0,0,315.6167623795186
1467,268,80000,1,3,246,75,134,90,140,0,0,0,0,569.17,13,7,240,0,1,0,0,1,0,1,0,0,1,0,0,297.5675394617806
1468,269,80000,1,3,246,75,84,120,170,0,0,0,0,405.76,11,7,300,1,0,0,0,1,0,1,0,1,0,0,0,414.1358621847539
1469,270,80000,1,4,246,75,94,120,170,0,0,0,0,380.87,10,7,320,1,0,0,0,1,0,1,0,0,1,0,0,315.5798381456566
1470,271,65000,1,5,246,75,94,120,170,0,0,0,0,351.37,6,7,350,1,0,0,0,1,0,1,0,1,0,0,0,317.7096954110327
1471,272,45000,1,3,246,75,84,165,210,0,0,0,0,405.94,8,7,330,0,1,0,0,1,0,1,0,0,1,0,0,414.1358621847539
