,ID,Household income,Education,Household size,Rainfall,Ave temp,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
556,557,55000,1,4,107,75,360,410,0,0,0,0,400,0,1,0,0,1,0,1,0,1,0,0,0,392.8212616093153
557,558,60000,1,3,107,75,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,284.32711582456653
558,559,85000,1,6,107,75,165,210,0,0,0,0,300,0,1,0,0,1,0,0,1,0,1,0,0,332.5574992956235
559,560,90000,1,6,107,75,90,140,0,0,0,0,180,0,1,0,0,1,0,1,0,0,1,0,0,272.86782748896314
560,561,100000,1,4,107,75,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,245.58203279528468
561,562,55000,1,3,107,75,765,280,0,0,0,0,600,1,0,0,0,1,0,0,1,1,0,0,0,661.3598185261066
562,563,65000,1,5,107,75,405,450,0,0,0,0,550,1,0,0,1,0,0,1,0,1,0,0,0,579.9866864916819
563,564,85000,1,3,107,75,600,450,0,0,0,0,480,0,1,0,1,0,0,0,1,0,1,0,0,552.6711038919166
564,565,105000,1,4,107,75,570,280,0,0,0,0,600,0,1,0,1,0,0,0,1,1,0,0,0,588.9035235859552
565,566,75000,1,4,107,75,570,280,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,557.7186729359101
566,567,90000,1,6,107,75,285,330,0,0,0,0,480,0,1,0,0,1,0,0,1,0,1,0,0,511.82391111751116
567,568,55000,1,3,107,75,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,286.5179107932115
568,569,70000,1,5,107,75,120,170,0,0,0,0,200,1,0,0,0,1,0,0,1,0,1,0,0,242.3949534869303
569,570,70000,1,5,107,75,120,170,0,0,0,0,200,0,1,0,0,1,0,1,0,0,1,0,0,242.3949534869303
570,571,40000,1,4,107,75,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,319.26287934582274
571,572,55000,1,4,107,75,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,0,1,0,0,319.52123852762384
572,573,70000,1,5,107,75,120,170,0,0,0,0,200,0,1,0,0,1,0,1,0,1,0,0,0,242.3949534869303
573,574,80000,1,4,107,75,210,260,0,0,0,0,240,0,1,0,0,1,0,0,1,1,0,0,0,265.23184576337206
574,575,75000,1,4,107,75,450,500,0,0,0,0,480,0,1,0,0,1,0,1,0,1,0,0,0,517.6546300886947
575,576,105000,1,4,107,75,405,450,0,0,0,0,440,1,0,0,0,1,0,1,0,0,1,0,0,466.4625910875412
576,577,80000,1,4,107,75,405,450,0,0,0,0,440,0,1,0,0,1,0,1,0,0,1,0,0,451.53432135394326
577,578,95000,1,5,107,75,285,330,0,0,0,0,400,1,0,0,0,1,0,1,0,1,0,0,0,399.01736449565834
578,579,70000,1,5,107,75,165,210,0,0,0,0,250,0,1,0,0,1,0,1,0,0,1,0,0,271.31007355752854
579,580,50000,1,4,107,75,210,260,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,269.6598750703204
580,581,65000,1,5,107,75,360,410,0,0,0,0,500,1,0,0,1,0,0,1,0,0,0,1,0,534.9488832267587
581,582,95000,1,6,107,75,285,330,0,0,0,0,480,1,0,0,0,1,0,1,0,0,1,0,0,516.0797108233717
582,583,90000,1,6,107,75,240,290,0,0,0,0,420,1,0,0,0,1,0,0,1,1,0,0,0,446.34112947517514
583,584,95000,1,3,107,75,765,280,0,0,0,0,600,0,1,0,1,0,0,1,0,0,1,0,0,667.0567583110077
584,585,45000,1,3,107,75,720,380,0,0,0,0,570,1,0,0,0,1,0,0,1,0,1,0,0,638.8078805673929
585,586,60000,1,3,107,75,600,450,0,0,0,0,480,0,1,0,0,1,0,0,1,1,0,0,0,544.3318237293604
586,587,80000,1,4,107,75,450,500,0,0,0,0,480,1,0,0,0,1,0,1,0,1,0,0,0,520.6649520031121
587,588,85000,1,6,107,75,240,290,0,0,0,0,420,1,0,0,0,1,0,1,0,0,1,0,0,442.0853297693147
588,589,60000,1,3,107,75,570,280,0,0,0,0,450,1,0,0,0,1,0,1,0,1,0,0,0,490.7025885449655
589,590,85000,1,3,107,75,360,410,0,0,0,0,300,1,0,0,0,1,0,1,0,1,0,0,0,345.50806227113964
590,591,60000,1,3,107,75,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,284.32711582456653
591,592,60000,1,3,107,75,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,284.32711582456653
592,593,60000,1,3,107,75,210,260,0,0,0,0,180,0,1,0,0,1,0,1,0,1,0,0,0,242.47673897755988
593,594,60000,1,5,107,75,90,140,0,0,0,0,150,0,1,0,0,1,0,0,1,1,0,0,0,223.16691647021074
594,595,60000,1,4,107,75,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,1,0,0,0,238.82091603306895
595,596,60000,1,5,107,75,120,170,0,0,0,0,200,0,1,0,0,1,0,0,1,0,1,0,0,240.55903444045063
596,597,60000,1,5,107,75,165,210,0,0,0,0,250,0,1,0,0,1,0,1,0,0,1,0,0,271.0429338068568
597,598,60000,1,4,107,75,240,290,0,0,0,0,280,0,1,0,0,1,0,0,1,0,1,0,0,286.13779727869195
598,599,65000,1,5,107,75,285,330,0,0,0,0,400,0,1,0,0,1,0,0,1,1,0,0,0,383.45189584149927
599,600,65000,1,5,107,75,360,410,0,0,0,0,500,1,0,0,1,0,0,1,0,1,0,0,0,526.7979988261233
600,601,95000,1,6,284,76,240,290,0,0,0,0,420,0,1,0,0,1,0,1,0,0,1,0,0,463.45412893168
601,602,95000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,0,1,1,0,0,0,298.9289695554666
602,603,95000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,298.9289695554666
603,604,70000,1,5,284,76,285,330,0,0,0,0,400,0,1,0,0,1,0,0,1,1,0,0,0,409.4010378918601
604,605,70000,1,4,284,76,210,260,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,263.63237052932493
605,606,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,1,0,1,0,0,0,272.13197196880486
606,607,90000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,295.9791606807417
607,608,90000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,295.9791606807417
608,609,40000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,1,0,0,0,248.24437149439748
609,610,105000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,0,1,0,0,238.4710094704739
610,611,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,0,1,1,0,0,0,227.29368143446354
611,612,80000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,1,0,0,0,201.59741429295698
612,613,95000,1,3,284,76,210,260,0,0,0,0,180,1,0,0,0,1,0,0,1,1,0,0,0,225.2509751372443
613,614,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,0,1,1,0,0,0,241.22391581483006
614,615,45000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,221.89139875507144
615,616,40000,1,4,284,76,210,260,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,272.06287485208156
616,617,90000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,295.9791606807417
617,618,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,289.8460502537045
618,619,60000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,292.71385684131184
619,620,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,289.8460502537045
620,621,45000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,0,1,0,0,0,1,296.85593243477564
621,622,60000,1,4,284,76,240,290,0,0,0,0,280,1,0,0,1,0,0,1,0,1,0,0,0,418.35184359005535
622,623,105000,1,4,284,76,645,400,0,0,0,0,680,0,1,0,0,1,0,1,0,0,1,0,0,685.114115321671
623,624,55000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,286.20745340552634
624,625,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,0,1,0,1,0,0,241.22391581483006
625,626,105000,1,4,284,76,645,400,0,0,0,0,680,0,1,0,0,1,0,1,0,0,1,0,0,685.114115321671
626,627,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,1,0,0,0,369.19119455858635
627,628,70000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,1,0,0,0,272.68428543071866
628,629,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,227.29368143446354
629,630,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,1,0,0,1,0,0,332.2340657009799
630,631,90000,1,6,284,76,405,450,0,0,0,0,660,1,0,0,0,1,0,0,1,0,1,0,0,707.8463502667236
631,632,100000,1,3,284,76,840,550,0,0,0,0,660,1,0,0,1,0,0,1,0,1,0,0,0,900.4402191995072
632,633,55000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,384.4447084492014
633,634,50000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,0,1,0,0,457.9541221722472
634,635,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,467.2770638055613
635,636,80000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,1,0,0,1,0,0,1,0,0,707.8285087070852
636,637,80000,1,3,284,76,765,280,0,0,0,0,600,1,0,0,1,0,0,0,1,1,0,0,0,736.5755615883253
637,638,80000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,415.3760874660908
638,639,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,467.2770638055613
639,640,80000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,449.1814286402691
640,641,80000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,707.8285087070852
641,642,80000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,449.1814286402691
642,643,60000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,387.8293129581877
643,644,60000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,285.14421898374184
644,645,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,607.75164892553
645,646,95000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,599.2400495138091
646,647,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,289.8460502537045
647,648,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,382.9736483312659
648,649,50000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,294.040183833916
649,650,105000,1,4,284,76,645,400,0,0,0,0,680,1,0,0,0,1,0,0,1,1,0,0,0,685.114115321671
650,651,100000,1,3,284,76,720,380,0,0,0,0,570,1,0,0,0,1,0,1,0,0,1,0,0,657.1384657321277
651,652,65000,1,5,284,76,450,500,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,651.6046179634196
652,653,100000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,0,1,0,0,496.9905110591989
653,654,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,1,0,0,0,714.1231134929081
654,655,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,0,1,1,0,0,0,227.29368143446354
655,656,80000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,332.2340657009799
656,657,105000,1,6,284,76,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,654.2526455172712
657,658,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,1,0,0,0,272.13197196880486
658,659,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,272.13197196880486
659,660,65000,1,5,284,76,450,500,0,0,0,0,600,0,1,0,0,1,0,1,0,1,0,0,0,651.6046179634196
660,661,65000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,585.0549516372583
661,662,65000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,1,0,0,0,1,0,1,0,0,374.492544593998
662,663,65000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,284.5690154354711
663,664,65000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,585.0549516372583
664,665,65000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,330.57500345156495
665,666,100000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,603.4958492196696
666,667,55000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,633.2414356568855
667,668,100000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,650.0085216722533
668,669,75000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,331.6693976192153
669,670,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,0,1,0,0,332.2340657009799
670,671,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,607.75164892553
671,672,95000,1,6,284,76,360,410,0,0,0,0,600,0,1,0,0,1,0,1,0,1,0,0,0,645.7678320765912
672,673,75000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,1,0,0,0,331.6693976192153
673,674,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,1,0,0,0,227.29368143446354
674,675,70000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,1,0,0,0,632.8617566059904
675,676,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,227.29368143446354
676,677,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,272.68428543071866
677,678,105000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,607.75164892553
678,679,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,1,0,0,1,0,0,241.22391581483006
679,680,65000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,1,0,0,0,272.13197196880486
680,681,95000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,1,0,0,0,599.2400495138091
681,682,40000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,292.3203827729749
682,683,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,272.68428543071866
683,684,70000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,584.8087744107071
684,685,70000,1,6,284,76,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,1,0,0,0,408.8292073353801
685,686,70000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,584.8087744107071
686,687,70000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,632.8617566059904
687,688,70000,1,4,284,76,450,500,0,0,0,0,480,0,1,0,0,1,0,0,1,0,1,0,0,537.3358649454615
688,689,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,272.68428543071866
689,690,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,289.8460502537045
690,691,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,241.22391581483006
691,692,100000,1,3,284,76,690,500,0,0,0,0,540,0,1,0,0,1,0,0,1,0,1,0,0,669.9591756939702
692,693,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,1,0,0,1,0,0,227.29368143446354
693,694,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,1,0,0,0,272.68428543071866
694,695,50000,1,4,284,76,210,260,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,266.578665370594
695,696,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,1,0,0,0,241.22391581483006
696,697,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,241.22391581483006
697,698,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,289.8460502537045
698,699,105000,1,3,284,76,690,500,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,672.1911068550895
699,700,85000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,638.525830749961
700,701,65000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,258.5928434893395
701,702,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,244.3745940259192
702,703,60000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,293.32933200682197
703,704,60000,1,5,0,79,120,170,0,0,0,0,200,1,0,0,1,0,0,1,0,1,0,0,0,230.00568518551694
704,705,60000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,0,1,0,1,0,0,589.7567340159277
705,706,60000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,0,1,0,0,216.29142294858576
706,707,60000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,1,0,0,0,211.00839259257467
707,708,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,256.72311394872145
708,709,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,607.6970996941214
709,710,55000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,0,1,0,0,602.7267621959883
710,711,100000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,611.2368479287371
711,712,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,256.72311394872145
712,713,90000,1,6,0,79,360,410,0,0,0,1,600,1,0,0,0,1,0,1,0,0,1,0,0,608.8770157723264
713,714,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,256.72311394872145
714,715,105000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,1,0,0,0,565.4134562549269
715,716,55000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,0,1,0,0,549.2139549428974
716,717,90000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,547.3471385788552
717,718,40000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,249.23671989193159
718,719,45000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,247.56579768955282
719,720,45000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,553.1597671805615
720,721,45000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,293.9141383252839
721,722,45000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,0,1,0,1,0,0,199.5956435015512
722,723,45000,1,4,0,79,525,480,0,0,0,0,560,1,0,0,1,0,0,1,0,0,1,0,0,528.0107284459727
723,724,45000,1,6,0,79,210,260,0,0,0,0,360,1,0,0,1,0,0,1,0,0,1,0,0,404.4533051917145
724,725,55000,1,3,0,79,210,260,0,0,0,0,180,1,0,0,1,0,0,0,1,0,1,0,0,212.65498487476387
725,726,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,0,1,0,0,260.1175774510857
726,727,75000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,1,0,0,1,0,0,215.49997040019124
727,728,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,244.3745940259192
728,729,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,260.1175774510857
729,730,95000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,0,1,0,0,596.8520006973166
730,731,95000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,306.4917492857177
731,732,95000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,306.4917492857177
732,733,40000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,1,0,1,0,0,0,201.49585349588145
733,734,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,244.3745940259192
734,735,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,258.5928434893395
735,736,40000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,0,1,1,0,0,0,201.49585349588145
736,737,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,260.1175774510857
737,738,80000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,298.67563511848306
738,739,45000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,247.56579768955282
739,740,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,1,0,0,1,0,0,219.65988589753286
740,741,105000,1,4,0,79,570,280,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,512.0907936875775
741,742,105000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,1,0,0,0,312.123921949552
742,743,105000,1,3,0,79,285,330,0,0,0,1,240,1,0,0,1,0,0,1,0,1,0,0,0,258.0013018943829
743,744,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,593.4492763856164
744,745,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,0,1,0,0,593.4492763856164
745,746,85000,1,6,0,79,405,450,0,0,0,0,660,1,0,0,1,0,0,1,0,1,0,0,0,660.8885656483454
746,747,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,593.4492763856164
747,748,70000,1,6,0,79,405,450,0,0,0,0,660,1,0,0,1,0,0,1,0,0,1,0,0,655.7844791807954
748,749,70000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,1,0,0,1,0,0,200.82223481040975
749,750,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,260.1175774510857
750,751,70000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,244.36989387370568
751,752,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,593.4492763856164
752,753,95000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,251.18096876906608
753,754,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,0,1,0,0,219.65988589753286
754,755,95000,1,6,0,79,90,140,0,0,0,0,180,1,0,0,1,0,0,0,1,0,1,0,0,291.3453392318132
755,756,90000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,0,1,0,0,547.3471385788552
756,757,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,0,1,0,0,219.2510350711199
757,758,95000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,0,1,0,0,277.5337077913082
758,759,80000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,1,0,0,0,298.67563511848306
759,760,100000,1,4,0,79,645,400,0,0,0,0,680,1,0,0,1,0,0,0,1,1,0,0,0,612.7419482300164
760,761,100000,1,3,0,79,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,1,0,0,0,254.16434513476878
761,762,50000,1,4,0,79,165,210,0,0,0,0,200,0,1,0,1,0,0,1,0,1,0,0,0,219.65988589753286
762,763,85000,1,6,0,79,210,260,0,0,0,0,360,1,0,0,1,0,0,0,1,0,1,0,0,403.63824553884893
763,764,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,0,0,1,260.1175774510857
764,765,70000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,294.1432284148466
765,766,70000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,1,0,0,0,545.0326987270912
766,767,70000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,0,1,1,0,0,0,294.1432284148466
767,768,45000,1,6,0,79,120,170,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,309.4689979282799
768,769,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,258.5928434893395
769,770,95000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,1,0,0,1,0,1,0,0,0,596.8520006973166
770,771,45000,1,5,0,79,120,170,0,0,0,0,200,1,0,0,1,0,0,0,1,1,0,0,0,241.14009166653088
771,772,90000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,248.51793579159198
772,773,45000,1,6,0,79,405,450,0,0,0,0,660,0,1,0,0,1,0,1,0,1,0,0,0,667.3419076538511
773,774,60000,1,4,0,79,210,260,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,234.2704962377612
774,775,75000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,0,1,0,1,0,0,296.3453268669721
775,776,80000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,1,0,0,0,298.67563511848306
776,777,75000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,0,1,0,0,291.3326253853025
777,778,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,260.1175774510857
778,779,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,258.5928434893395
779,780,50000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,0,1,0,1,0,0,591.0608294909961
780,781,40000,1,4,0,79,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,0,1,0,0,206.61504284798806
781,782,90000,1,4,0,79,525,480,0,0,0,0,560,1,0,0,0,1,0,0,1,0,1,0,0,561.6040230058136
782,783,65000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,258.5928434893395
